,Unnamed: 0,name,id,class,mass,fall,year,reclat,reclong,massL
1931,1983,Hayy ,55517,H5,4208.0,Found,2010,20.84132,57.62995,1.0
1932,1984,Hebron,11867,H6,21820.0,Found,1965,40.16667,-97.6,3.0
1933,1987,Henbury,11872,"Iron, IIIAB",2000000.0,Found,1931,-24.56667,133.16667,10.0
1934,1988,Hendersonville,11873,L5,6000.0,Found,1901,35.31667,-81.46667,1.0
1935,1989,Henvic,11874,L5,19.0,Found,1991,48.65,-3.91667,1.0
1936,1990,Hereford,11876,OC,2276.0,Found,1970,33.795,-102.24167,1.0
1937,1991,Hermitage Plains,11877,L6,32000.0,Found,1909,-31.73333,146.4,3.0
1938,1992,Hesston,11879,L6,12900.0,Found,1951,38.11667,-97.43333,3.0
1939,1993,Hex River Mountains,11880,"Iron, IIAB",60000.0,Found,1882,-33.31667,19.61667,3.0
1940,1994,Hezma,44713,L5/6,62.0,Found,2002,33.25,10.46667,1.0
1941,1995,Hickiwan,11881,H5,1928.0,Found,1974,32.35833,-112.40889,1.0
1942,1996,Hidden Valley,11882,"Iron, IIIAB",7000.0,Found,1991,-19.11667,145.41667,1.0
1943,1997,Hildreth,11885,L5,3060.0,Found,1894,40.33333,-99.03333,1.0
1944,1998,Hill City,11886,"Iron, IVA",11700.0,Found,1947,39.36667,-99.85,3.0
1945,1999,Hinojal,11887,L6,50000.0,Found,1927,-32.36667,-60.15,3.0
1946,2000,Hinojo,11888,H,1155.0,Found,1928,-36.86667,-60.16667,1.0
1947,2001,Hoba,11890,"Iron, IVB",60000000.0,Found,1920,-19.58333,17.91667,15.0
1948,2002,Hobbs,11891,H4,2300.0,Found,1933,32.73333,-103.1,1.0
1949,2003,Hobbs (b),11892,H5,1600.0,Found,1933,32.73333,-103.1,1.0
1950,2004,Holland's Store,11896,"Iron, IIAB",12200.0,Found,1887,34.36667,-85.43333,3.0
1951,2005,Holliday,11897,Iron,12.0,Found,1950,33.75,-98.83333,1.0
1952,2006,Holly,11898,H4,299.0,Found,1937,38.06667,-102.1,1.0
1953,2007,Holman Island,11899,LL,552.0,Found,1951,70.73333,-117.75,1.0
1954,2008,Holyoke,11900,H4,11200.0,Found,1933,40.56667,-102.3,3.0
1955,2009,Homewood,11902,L6,325.0,Found,1970,49.50833,-97.81667,1.0
1956,2010,Hope,11905,"Iron, IAB-MG",6800.0,Found,1955,33.68333,-93.6,1.0
1957,2011,Hope Creek,11906,LL6,9830.0,Found,1998,65.38333,-146.26667,1.0
1958,2012,Hopper,11907,"Iron, IIIAB",1800.0,Found,1889,36.55,-79.78333,1.0
1959,2013,Horace,11908,H5,19700.0,Found,1940,38.35,-101.78333,3.0
1960,2014,Horh Uul,11909,"Iron, IIIAB",44000.0,Found,2001,43.25,104.16667,3.0
1961,2015,Horse Creek,11910,"Iron, ungrouped",570.0,Found,1937,37.58333,-102.76667,1.0
1962,2016,Hot Springs,11912,"Iron, IIIAB",4700.0,Found,1995,39.66667,-118.96667,1.0
1963,2017,Howe,11914,H5,8630.0,Found,1938,33.5,-96.6,1.0
1964,2018,Hualapai Wash,11917,L6,240.0,Found,2000,35.86333,-114.19333,1.0
1965,2019,Hualapai Wash ,11918,H5,60.9,Found,2003,35.83833,-114.16617,1.0
1966,2021,Hub,11921,L5,6452.0,Found,1991,34.54,-102.59433,1.0
1967,2022,Huckitta,11922,"Pallasite, PMG-an",2300000.0,Found,1924,-22.36667,135.76667,10.0
1968,2023,Hueco Tanks,11923,L6,314.0,Found,1985,31.91667,-106.15,1.0
1969,2024,Hueco Tanks (b),11924,H5,150.0,Found,1985,31.91667,-106.15,1.0
1970,2025,Hughes ,11925,LL6,379.0,Found,1990,-30.45,129.5,1.0
1971,2026,Hugo (stone),11983,H5,80.0,Found,1936,39.13333,-103.48333,1.0
1972,2027,Hugoton,11984,H5,350000.0,Found,1927,37.2,-101.35,7.0
1973,2028,Huizopa,11985,"Iron, IVA",140000.0,Found,1907,28.9,-108.56667,7.0
1974,2029,Hunter,11987,LL5,74600.0,Found,1962,36.56,-97.66667,3.0
1975,2030,Huntsman,11988,H4,14500.0,Found,1910,41.18333,-103.0,3.0
1976,2031,Hyattville,52755,L6,8911.0,Found,2008,44.33823,-107.67405,1.0
1977,2032,Idalia,11998,H,7400.0,Found,1968,39.695,-102.295,1.0
1978,2033,Ider,11999,"Iron, IIIAB",140000.0,Found,1957,34.68333,-85.65,7.0
1979,2034,Ifould Lake ,52649,L5,40.9,Found,2008,-30.85,132.08333,1.0
1980,2035,Igdi,12002,Eucrite-mmict,1470.0,Found,2000,29.23333,-8.36667,1.0
1981,2036,Ikhrarene,12005,L4,5465.0,Found,1969,28.60417,1.04167,1.0
1982,2037,Ilafegh ,12006,H4,713.0,Found,1989,21.51667,1.58333,1.0
1983,2038,Ilimaes (iron),12022,"Iron, IIIAB",51700.0,Found,1870,-26.0,-70.0,3.0
1984,2039,Ilinskaya Stanitza,12023,"Iron, IIIAB",5621.0,Found,1915,51.23333,57.38333,1.0
1985,2040,Ilizi,35519,H4,185.0,Found,1991,26.75,8.88333,1.0
1986,2041,Illinois Gulch,12024,"Iron, ungrouped",2500.0,Found,1899,46.68333,-112.55,1.0
1987,2042,Imilac,12025,"Pallasite, PMG",920000.0,Found,1822,-24.20333,-68.80667,7.0
1988,2043,Imlay,52855,L5,770.0,Found,2009,40.74018,-118.17285,1.0
1989,2044,Imperial,12026,H4,4.0,Found,1908,32.86667,-115.58333,1.0
1990,2045,Indian Valley,12029,"Iron, IIAB",14100.0,Found,1887,36.93333,-80.5,3.0
1991,2046,Indianola,12030,L5,4000.0,Found,1939,40.23333,-100.41667,1.0
1992,2047,Indianópolis,12031,"Iron, IIAB",14850.0,Found,1989,-19.16667,-47.83333,3.0
1993,2048,Indio Rico,12032,H6,15000.0,Found,1887,-38.33333,-60.88333,3.0
1994,2049,Ingalls,12033,H6,226.0,Found,1937,37.83333,-100.45,1.0
1995,2050,Ingella Station,12034,H5,50000.0,Found,1987,-25.55,142.78333,3.0
1996,2051,Inland Forts ,12035,"Iron, ungrouped",2523.0,Found,1983,-77.63333,161.0,1.0
1997,2052,Inman,12036,L/LL3.4,7250.0,Found,1966,38.25,-97.66667,1.0
1998,2053,Ioka,12040,L3.5,31500.0,Found,1931,40.25,-110.08333,3.0
1999,2054,Ipitinga,12044,H5,7000.0,Found,1989,0.35,-53.81667,1.0
2000,2055,Iquique,12045,"Iron, IVB",12500.0,Found,1871,-20.18333,-69.73333,3.0
2001,2056,Iredell,12046,"Iron, IIAB",1500.0,Found,1898,31.96667,-97.86667,1.0
2002,2057,Iron Creek,12047,"Iron, IIIAB",175000.0,Found,1869,53.0,-112.0,7.0
2003,2058,Iron River,12048,"Iron, IVA",1420.0,Found,1889,46.07944,-88.55972,1.0
2004,2059,Ischgl,56431,LL6,724.0,Found,1976,47.02633,10.27333,1.0
2005,2060,Isheyevo,30726,CH/CBb,16000.0,Found,2003,53.61667,56.33333,3.0
2006,2061,Isla del Espíritu Santo,12050,L6,869.0,Found,1999,24.51667,-111.36667,1.0
2007,2062,Isna,12051,CO3.8,23000.0,Found,1970,24.83333,31.66667,3.0
2008,2063,Isoulane-n-Amahar,12052,L6,72000.0,Found,1945,27.12917,8.66722,3.0
2009,2064,Issa,30727,H5,14.3,Found,2002,53.8675,44.8595,1.0
2010,2065,Istifane ,44891,H4,131.6,Found,2005,31.49852,-5.71742,1.0
2011,2066,Itapuranga,12057,"Iron, IAB-MG",628000.0,Found,0,-15.58333,-50.15,7.0
2012,2067,Itutinga,12059,"Iron, IIIAB",3200.0,Found,1960,-21.33333,-44.66667,1.0
2013,2068,Itzawisis,12060,"Pallasite, PES",350.0,Found,1946,-26.26667,18.18333,1.0
2014,2069,Ivanovka,12061,H5,8870.0,Found,1983,54.5,52.8,1.0
2015,2070,Ivanpah,12062,"Iron, IIIAB",58000.0,Found,1880,35.33333,-115.31667,3.0
2016,2071,Jabal Akakus,12064,LL6,215.0,Found,1997,25.0,10.83333,1.0
2017,2072,Jackson County,12066,"Iron, IIIAB",450.0,Found,1846,36.41667,-85.5,1.0
2018,2073,Jalu,12070,L6,150000.0,Found,2000,27.95833,21.68333,7.0
2019,2074,Jamestown,12071,"Iron, IVA",4000.0,Found,1885,46.61667,-98.5,1.0
2020,2075,Jaralito,12073,"Iron, IAB-MG",11138.0,Found,1977,26.26583,-103.885,3.0
2021,2076,Jarud Qi,49715,L5,452.0,Found,2000,44.61667,120.93333,1.0
2022,2077,Javorje,53489,"Iron, IIIAB",4920.0,Found,2009,46.16244,14.19166,1.0
2023,2078,Jay Bird Springs,47731,Pallasite,292.0,Found,2003,32.133333,-82.983333,1.0
2024,2079,Jdiriya,12076,L5,343.0,Found,1999,27.23333,-10.45,1.0
2025,2080,Jeedamya,12077,H6,914.0,Found,1971,-29.58333,121.16667,1.0
2026,2081,Jenkins,12080,"Iron, IAB-MG",55400.0,Found,1946,36.82444,-93.76111,3.0
2027,2082,Jenny's Creek,12081,"Iron, IAB-MG",12000.0,Found,1883,37.9,-82.38333,3.0
2028,2083,Jepara,53840,"Pallasite, PMG",499500.0,Found,2008,-6.6,110.73333,7.0
2029,2084,Jerome (Idaho),12082,L,6800.0,Found,1954,42.63333,-114.83333,1.0
2030,2085,Jerome (Kansas),12083,L4,29600.0,Found,1894,38.76667,-100.73333,3.0
2031,2086,Jerslev,12084,"Iron, IIAB",40000.0,Found,1976,55.608833,11.229167,3.0
2032,2088,Jiddat al Harasis,12089,H4,1400.0,Found,1957,19.25,56.06667,1.0
2033,2089,Jiddat al Harasis ,12090,L5,265.0,Found,1999,19.31333,56.06333,1.0
2034,2090,Jiddat al Harasis 479  ,49513,Martian (shergottite),553.0,Found,2008,19.78565,55.8535,1.0
2035,2091,Jiddat Arkad ,12169,L6,672.0,Found,2000,18.72878,56.38732,1.0
2036,2092,Joe Wright Mountain,12174,"Iron, IIIAB",42600.0,Found,1884,35.76667,-91.5,3.0
2037,2093,Joel's Iron,12175,"Iron, IIIAB",1300.0,Found,1858,-24.0,-69.0,1.0
2038,2094,Johannesburg,55765,H4,63.0,Found,2012,35.37788,-117.63728,1.0
2039,2095,Johannessen Nunataks ,12176,H5,1058.7,Found,2001,-72.85833,161.13611,1.0
2040,2097,Johnson City,12197,L6,10400.0,Found,1937,37.55,-101.68333,3.0
2041,2098,Jonah,12200,H5,1304.0,Found,1963,30.625,-97.53333,1.0
2042,2099,Jonesboro,12201,"Iron, IVA",30.0,Found,1891,36.3,-82.46667,1.0
2043,2100,Juanita de Angeles,12204,H5,85000.0,Found,1992,28.41667,-105.08333,3.0
2044,2101,Juarez,12205,L6,6100.0,Found,1938,-37.55,-60.15,1.0
2045,2102,Juderina Spring,45814,L6,2198.0,Found,1990,-25.91667,119.3,1.0
2046,2103,Julesburg,12208,L3.6,57900.0,Found,1983,39.975,-102.26667,3.0
2047,2104,Juncal,12211,"Iron, IIIAB",104000.0,Found,1866,-26.0,-69.25,7.0
2048,2105,Junction,12212,L5,241.0,Found,1932,30.5,-99.83333,1.0
2049,2106,Jungo ,50762,L6,70.7,Found,2007,40.89055,-118.36278,1.0
2050,2107,Kaalijarv,12217,"Iron, IAB-MG",2250.0,Found,1937,58.4,22.66667,1.0
2051,2108,Kabakly,12219,H4,71.6,Found,1965,39.76667,62.51667,1.0
2052,2109,Kackley,45966,H4,1368.0,Found,2006,39.71633,-97.8545,1.0
2053,2110,Kaffir (a),12223,L5,1874.9,Found,1965,34.62333,-101.91667,1.0
2054,2111,Kaffir (b),12224,H4,3500.0,Found,1966,34.67167,-101.815,1.0
2055,2112,Kaffir (c),12225,L6,7947.0,Found,1980,34.67167,-101.815,1.0
2056,2113,Kaffir (d),12226,L5,26760.0,Found,1981,34.67167,-101.815,3.0
2057,2114,Kennard,12279,H5,8200.0,Found,1961,41.48333,-96.16667,1.0
2058,2115,Kalahari ,30737,Lunar (anorth),585.0,Found,1999,-20.9818,22.9766,1.0
2059,2116,Kaldoonera Hill,12233,H6,12000.0,Found,1956,-32.61667,134.85,3.0
2060,2117,Kalkaska,12234,"Iron, IIIAB",9399.0,Found,1947,44.64694,-85.13667,1.0
2061,2118,Kalugalatenna,12235,L6,4000.0,Found,2003,7.31667,80.55,1.0
2062,2119,Kalvesta,12237,H4,10000.0,Found,1968,38.08333,-100.25,1.0
2063,2120,Kamioka,12239,H4,30.0,Found,1921,39.51667,140.36667,1.0
2064,2121,Kamyshla,12242,L6,1540.0,Found,1981,54.0,52.2,1.0
2065,2122,Kansas City (1903),12248,H5,36000.0,Found,1903,39.1,-94.63333,3.0
2066,2123,Kansas State University,30739,H4,301.0,Found,2004,39.27556,-96.25944,1.0
2067,2124,Kanzaki,12250,H,483.0,Found,1905,33.3,130.36667,1.0
2068,2125,Kappakoola,12252,H6,392.5,Found,1929,-33.25,135.53333,1.0
2069,2126,Kapunda,12254,"Iron, IIIAB",542.0,Found,1965,-34.31667,138.93333,1.0
2070,2127,Karagai,12255,L6,115.0,Found,1900,51.11667,57.91667,1.0
2071,2128,Karasburg,12257,"Iron, IIIAB?",12000.0,Found,1964,-27.66667,18.96667,3.0
2072,2129,Karavannoe,56567,"Pallasite, PES",132000.0,Found,0,57.78117,47.67967,7.0
2073,2130,Karee Kloof,12259,"Iron, IAB-sLL",92100.0,Found,1914,-31.6,25.8,3.0
2074,2131,Kargapole,12261,H4,21800.0,Found,1961,55.88333,64.3,3.0
2075,2132,Karval,12265,H5,1104.0,Found,1936,38.71667,-103.51667,1.0
2076,2133,Kaufman,12267,L5,23000.0,Found,1893,32.58333,-96.41667,3.0
2077,2134,Kearney,12269,H5,10000.0,Found,1934,40.68333,-99.06667,1.0
2078,2135,Keen Mountain,12271,"Iron, IIAB",6690.0,Found,1950,37.21667,-82.0,1.0
2079,2136,Kelly,12273,LL4,44300.0,Found,1937,40.46667,-103.03333,3.0
2080,2137,Kendall County,12274,"Iron, IAB-ung",21000.0,Found,1887,29.4,-98.5,3.0
2081,2138,Kenna,12277,Ureilite,10900.0,Found,1972,33.9,-103.55333,3.0
2082,2139,Kenna (b),12278,L5,453.0,Found,1972,33.70833,-103.76667,1.0
2083,2140,Kenton County,12280,"Iron, IIIAB",194000.0,Found,1889,38.81667,-84.6,7.0
2084,2141,Kermichel,12283,L6,3000.0,Found,1911,47.65,-2.76667,1.0
2085,2142,Keyes,12287,L6,142000.0,Found,1939,36.71667,-102.5,7.0
2086,2143,Keystone Lake,57290,L5,787.0,Found,2003,36.28402,-96.43701,1.0
2087,2144,Kharga,12290,"Iron, IVA",1040.0,Found,2000,31.1325,25.04717,1.0
2088,2145,Khatiyah,12292,H5,1500.0,Found,2000,25.43333,50.78333,1.0
2089,2146,Khatyrka,55600,CV3,0.1,Found,2011,62.65316,174.50043,1.0
2090,2147,Kielpa,12302,H5,13600.0,Found,1948,-33.6,136.1,3.0
2091,2148,Kifkakhsyagan,12304,"Iron, IIIAB",18800.0,Found,1972,64.4,172.7,3.0
2092,2149,Kimba,12310,H4,1492.0,Found,1997,-33.21667,136.41667,1.0
2093,2150,Kimble County,12311,H6,153800.0,Found,1918,30.41667,-99.4,7.0
2094,2151,Kimbolton,12312,H4,7500.0,Found,1976,-40.07139,175.73028,1.0
2095,2152,Kinclaven ,12313,L5,17.3,Found,1973,-30.46667,125.7,1.0
2096,2154,King Tut,12315,L5,19.51,Found,1997,35.92333,-114.10167,1.0
2097,2155,Kingfisher,12317,L5,8180.0,Found,1950,35.83333,-97.93333,1.0
2098,2156,Kingston,12318,"Iron, ungrouped",12900.0,Found,1891,32.9,-107.73333,3.0
2099,2157,Kinley,12319,L6,2000.0,Found,1965,52.04667,-107.23333,1.0
2100,2158,Kinsella,12320,"Iron, IIIAB",3720.0,Found,1946,53.2,-111.43333,1.0
2101,2159,Kirishi,51592,L4,1350.0,Found,2006,59.54833,32.11333,1.0
2102,2160,Kissij,12324,H5,5500.0,Found,1899,54.86667,50.88333,1.0
2103,2161,Kittakittaooloo,12327,H4,3600.0,Found,1970,-28.03333,138.13333,1.0
2104,2162,Kivesvaara,12328,CM2,164.0,Found,1968,64.45,27.56667,1.0
2105,2163,Klamath Falls,12330,"Iron, IIIF",17000.0,Found,1952,42.16667,-121.85,3.0
2106,2164,Klein Glacier ,12331,EH3,33.6,Found,1998,-86.93333,-144.3,1.0
2107,2165,Knowles,12334,"Iron, IIIAB",161000.0,Found,1903,36.9,-100.21667,7.0
2108,2166,Kodaikanal,12338,"Iron, IIE",15900.0,Found,1898,10.26667,77.4,3.0
2109,2167,Kofa,12339,"Iron, IAB-sHH",490.0,Found,1893,33.5,-114.0,1.0
2110,2168,Kokomo,12340,"Iron, IVB",1800.0,Found,1862,40.48333,-86.36667,1.0
2111,2169,Kokstad,12341,"Iron, IIIE",341000.0,Found,1884,-30.55,29.41667,7.0
2112,2170,Koltsovo,30742,H4,20020.0,Found,2004,54.7505,36.978,3.0
2113,2171,Königsbrück,34493,H/L4,51.8,Found,2004,51.26667,13.9,1.0
2114,2172,Kopjes Vlei,12345,"Iron, IIAB",13600.0,Found,1914,-29.3,21.15,3.0
2115,2173,Koraleigh,12346,L6,450.0,Found,1943,-35.1,143.4,1.0
2116,2174,Korra Korrabes,12347,H3,140000.0,Found,1996,-25.2,18.08333,7.0
2117,2176,Kossuth,12350,"Iron, IVA",5900.0,Found,1975,40.66667,-84.35,1.0
2118,2177,Kota-Kota,12351,EH3,334.0,Found,1905,-13.01667,34.2,1.0
2119,2178,Kouga Mountains,12352,"Iron, IIIAB",1173000.0,Found,1903,-33.61667,24.0,10.0
2120,2179,Kramer Creek,12354,L4,2300.0,Found,1966,38.3925,-104.17667,1.0
2121,2180,Krasnodar,44716,L5,2040.0,Found,2006,45.00569,39.20519,1.0
2122,2181,Krasnojarsk,12356,"Pallasite, PMG-an",700000.0,Found,1749,54.9,91.8,7.0
2123,2182,Kress (a),12358,L6,12500.0,Found,1951,34.35833,-101.73,3.0
2124,2183,Kress (b),12359,L4,2600.0,Found,1966,34.35833,-101.73,1.0
2125,2184,Kress (c),12360,L6,5600.0,Found,1978,34.33833,-101.71667,1.0
2126,2185,Kress (d),12361,H5,57.0,Found,1994,34.38333,-101.71667,1.0
2127,2186,Krider,12362,H6,2386.0,Found,1978,34.46667,-103.92167,1.0
2128,2187,Krzadka,12365,Iron,2500.0,Found,1929,50.375,21.73333,1.0
2129,2188,Ksar el Hajoui,53825,L6,3100.0,Found,2010,31.99317,-2.99347,1.0
2130,2189,Ksar Ghilane ,54553,L6,5511.0,Found,2008,32.681,9.72872,1.0
2131,2190,Kufra,12366,H5,344.0,Found,1999,24.47333,23.04333,1.0
2132,2191,Kuga,12367,"Iron, IIIAB",5600.0,Found,1950,34.1,132.08333,1.0
2133,2192,Kulnine,12372,L6,55300.0,Found,1886,-34.15,141.78333,3.0
2134,2194,Kumerina,12375,"Iron, IIC",53500.0,Found,1937,-24.91667,119.41667,3.0
2135,2195,Kumiva Valley,12376,H5,30.15,Found,2001,40.37972,-119.08639,1.0
2136,2196,Kumtag,49512,H5,26000.0,Found,2008,41.66889,93.17306,3.0
2137,2197,Kumtag ,56383,L4,557.0,Found,2011,41.5,93.55,1.0
2138,2198,Kyancutta,12386,"Iron, IIIAB",32700.0,Found,1932,-33.28333,136.0,3.0
2139,2199,Kybo ,12387,LL5,2492.7,Found,1984,-31.18333,126.41667,1.0
2140,2200,Kybunga,12388,L5,7900.0,Found,1956,-33.9,138.48333,1.0
2141,2201,Kyle,12389,L6,7780.0,Found,1965,29.975,-97.86667,1.0
2142,2202,La Banderia,12391,LL5,54.3,Found,1986,24.35,-102.16667,1.0
2143,2203,La Caille,12393,"Iron, ungrouped",626000.0,Found,1828,43.73333,6.78333,7.0
2144,2204,La Ciénega,51052,H6,7632.0,Found,2007,30.20186,-111.93587,1.0
2145,2205,La Escondida,12397,H5,8.2,Found,1979,24.34167,-102.075,1.0
2146,2206,La Esmeralda,12398,L6,483.0,Found,1999,27.06667,-103.43333,1.0
2147,2207,La Grange,12399,"Iron, IVA",50800.0,Found,1860,38.4,-85.36667,3.0
2148,2208,La Lande,12400,L5,30000.0,Found,1933,34.45,-104.13333,3.0
2149,2209,La Luz,48962,H4,4798.0,Found,2005,33.00383,-105.85083,1.0
2150,2210,La Porte,12401,"Iron, IIIAB",14540.0,Found,1900,41.6,-86.71667,3.0
2151,2211,La Primitiva,12402,"Iron, IIG",27400.0,Found,1888,-19.91667,-69.81667,3.0
2152,2212,La Villa,12405,H4,19800.0,Found,1956,26.27167,-97.90167,3.0
2153,2213,La Yesera ,12406,H6,205.0,Found,2003,-23.2705,-70.483,1.0
2154,2214,Lac Dodon,12409,"Iron, IAB complex",800.0,Found,1993,45.95,-73.91667,1.0
2155,2215,Ladder Creek,12410,L6,35100.0,Found,1937,38.61667,-101.63333,3.0
2156,2216,Lafayette (stone),12412,Martian (nakhlite),800.0,Found,1931,40.41667,-86.88333,1.0
2157,2217,Lago Valscura,32764,H5,200.0,Found,1995,44.19167,7.20028,1.0
2158,2218,Laguna Manantiales,12413,Iron,92000.0,Found,1945,-48.58333,-67.41667,3.0
2159,2219,Lahmada,12414,H6,7360.0,Found,1998,27.16667,-9.5,1.0
2160,2220,Lahmada ,12415,L6,360.1,Found,1999,27.16667,-9.5,1.0
2161,2221,Lahoma,12432,L5,21800.0,Found,1963,36.38333,-98.08333,3.0
2162,2222,Lake Bonney,12436,L6,2750.0,Found,1961,-37.75,140.3,1.0
2163,2223,Lake Brown,12437,L6,23400.0,Found,1919,-31.0,118.5,3.0
2164,2224,Lake Carnegie,55549,Eucrite-cm,12.1,Found,1992,-26.21667,122.5,1.0
2165,2225,Lake Frome ,12438,H5,32.5,Found,1992,-30.71061,140.15142,1.0
2166,2226,Lake Grace,12443,L6,10500.0,Found,1956,-33.06667,118.21667,3.0
2167,2227,Lake Labyrinth,12444,LL6,25850.0,Found,1924,-30.53333,134.75,3.0
2168,2228,Lake Machattie,12445,H5,2600.0,Found,1988,-24.83333,139.8,1.0
2169,2229,Lake Murray,12446,"Iron, IIAB",270000.0,Found,1933,34.1,-97.0,7.0
2170,2230,Lake Torrens,12447,L6,906.0,Found,1989,-31.03333,138.2,1.0
2171,2231,Laketon,12448,L6,3600.0,Found,1937,35.56667,-100.66667,1.0
2172,2232,Lakeview,12449,H4,1238.0,Found,1970,34.53333,-101.7,1.0
2173,2233,Lakewood,12450,L6,46500.0,Found,1955,32.62972,-104.35,3.0
2174,2234,Lamesa,12452,"Iron, IAB-sLM",16900.0,Found,1981,32.88333,-101.88333,3.0
2175,2235,Lamont,12453,Mesosiderite,38690.0,Found,1940,38.07778,-96.02639,3.0
2176,2236,Lancaster County,12454,Iron,13000.0,Found,1903,40.66667,-96.75,3.0
2177,2237,Landes,12457,"Iron, IAB-MG",69800.0,Found,1930,38.9,-79.18333,3.0
2178,2238,Landor,12458,Iron,9000.0,Found,1931,-25.66667,117.0,1.0
2179,2240,Langwies,12462,H6,16.5,Found,1985,46.81667,9.71667,1.0
2180,2241,Lanton,12463,"Iron, IIIAB",13780.0,Found,1932,36.53333,-91.8,3.0
2181,2242,LaPaz Icefield ,12471,L5,1313.7,Found,2002,-86.36667,-70.0,1.0
2182,2243,Larned,50998,Aubrite-an,28100.0,Found,1977,38.1995,-99.162,3.0
2183,2244,Las Colonas,12733,Howardite,148.0,Found,1994,22.58333,-101.98333,1.0
2184,2245,Las Cruces,55759,"Iron, IIIAB",528.0,Found,2001,-23.38316,-70.58605,1.0
2185,2246,Las Salinas,12734,"Iron, IIIAB",3515.0,Found,1905,-23.0,-69.5,1.0
2186,2247,Lasher Creek,12735,Iron,639.5,Found,1948,42.83333,-74.5,1.0
2187,2249,Laughlin,53492,H5,10.0,Found,2008,35.16867,-114.455,1.0
2188,2250,Laundry East,12737,H3.7,43.1,Found,1967,-31.53333,127.1,1.0
2189,2251,Laundry Rockhole,12738,H5,1443.0,Found,1967,-31.53333,127.01667,1.0
2190,2252,Laundry West,12739,L4,4002.0,Found,1967,-31.46667,126.93333,1.0
2191,2253,Laurens County,12741,"Iron, ungrouped",2150.0,Found,1857,34.5,-82.03333,1.0
2192,2254,Lavras do Sul,52092,L5,1000.0,Found,1985,-30.8,-53.9,1.0
2193,2255,Lawrence,12744,L6,515.0,Found,1928,38.96667,-95.16667,1.0
2194,2256,Lazarev,12745,"Iron, ungrouped",10000.0,Found,1961,-71.95,11.5,1.0
2195,2257,Lazbuddie,12746,LL5,8600.0,Found,1970,34.5,-102.75,1.0
2196,2258,Lea County ,12750,H5,498.0,Found,1988,32.03333,-103.15,1.0
2197,2259,Leander,12753,L4,760.0,Found,1940,30.6,-97.9,1.0
2198,2260,Lebedinnyi,12754,Iron,410.0,Found,1925,55.95,125.4,1.0
2199,2261,Lefroy,12757,Iron,3.3,Found,1904,-40.73333,146.96667,1.0
2200,2262,Leikanger,12761,L6,1513.0,Found,1978,61.26667,6.85,1.0
2201,2263,Lemmon,12762,H5,6680.0,Found,1984,45.93333,-102.18333,1.0
2202,2264,Lenarto,12763,"Iron, IIIAB",108500.0,Found,1814,49.0,21.0,7.0
2203,2265,Leon,12764,H5,30000.0,Found,1943,37.66667,-96.76667,3.0
2204,2266,Leonora,55550,L4,2572.0,Found,1990,-28.84519,121.397,1.0
2205,2267,Leoville,12766,CV3,8100.0,Found,1961,39.63333,-100.46722,1.0
2206,2268,Leoville (b),12767,OC,2500.0,Found,1969,39.60833,-100.475,1.0
2207,2269,Leshan,12770,"Iron, IIE",344.0,Found,1964,29.6,103.7,1.0
2208,2270,Leslie,12771,H5,895.0,Found,1968,34.61139,-100.855,1.0
2209,2271,Lewis Cliff ,12773,Eucrite-pmict,210.3,Found,1985,-84.29185,161.31334,1.0
2210,2272,Lewiston,14643,H4,4416.0,Found,1983,34.00833,-103.60278,1.0
2211,2273,Lexington County,14644,"Iron, IAB-MG",4760.0,Found,1880,34.0,-81.25,1.0
2212,2274,Liangcheng,14645,"Iron, IIIAB",200000.0,Found,1959,40.5,112.5,7.0
2213,2275,Lick Creek,14647,"Iron, IIAB",1240.0,Found,1879,35.66667,-80.25,1.0
2214,2276,Lider (a),14648,L5,2160.0,Found,1972,34.655,-101.64,1.0
2215,2277,Lider (b),14649,H5,1800.0,Found,1972,34.655,-101.64,1.0
2216,2278,Lime Creek,14651,"Iron, IAB-ung",20000.0,Found,1834,31.55,-87.51667,3.0
2217,2279,Lincoln County,14654,L6,4500.0,Found,1937,39.36667,-103.16667,1.0
2218,2280,Linville,14656,"Iron, IAB-sHH",442.0,Found,1882,35.86667,-81.91667,1.0
2219,2281,Linwood,14657,"Iron, IAB-MG",46000.0,Found,1940,41.43333,-96.96667,3.0
2220,2282,Lipovsky,14658,"Pallasite, PMG",3500.0,Found,1904,49.08333,42.51667,1.0
2221,2283,Lismore,14660,"Iron, IIIAB?",10000.0,Found,1959,-35.95,143.33333,1.0
2222,2284,Little Ash Creek,14662,L5,21.4,Found,2001,34.38667,-112.02833,1.0
2223,2285,Little Harquahala Mountains,53484,H-melt rock,262.2,Found,2006,33.69177,-113.63612,1.0
2224,2286,Little Minnie Creek,14663,L4,357.0,Found,1997,-24.13833,115.87167,1.0
2225,2287,Little River (a),14665,H6,4400.0,Found,1967,38.38333,-98.01667,1.0
2226,2288,Little River (b),14666,H4/5,11700.0,Found,1965,38.44,-98.06667,3.0
2227,2289,Little Spring Creek,30743,H5,2950.0,Found,1937,37.68333,-105.7,1.0
2228,2290,Littlerock,14667,H6,19050.0,Found,1979,34.51667,-117.98333,3.0
2229,2291,Livingston (Montana),14668,"Iron, IIIAB",1600.0,Found,1936,45.6,-110.58333,1.0
2230,2292,Livingston (Tennessee),14669,"Iron, IAB-ung",235.0,Found,1937,36.41667,-85.25,1.0
