,Unnamed: 0,Unnamed: 0.1,Volcano Name,Eruption Category,VEI,year,Start Month,Start Day,Evidence Method (dating),End Year,End Month,End Day,Latitude,Longitude,Lifetime (years),Start Date,End Date,VEIsize
6247,6247,6248,Iskut-Unuk River Cones,Confirmed Eruption,2.0,1800,1,1,Radiocarbon (uncorrected),End Year Unknown,End Month Unknown,End Day Unknown,56.58,-130.55,Lifetime (years) Unknown,1800/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6248,6248,6249,Hualalai,Confirmed Eruption,0.0,1800,1,1,Historical Observations,1801,1,1,19.692,-155.87,1.0,1800/1/1,1801/1/1,1.0
6249,6249,6250,Sheveluch,Uncertain Eruption,3.0,1800,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,56.653,161.36,Lifetime (years) Unknown,1800/1/1,End Year Unknown/End Month Unknown/End Day Unknown,10.0
6250,6250,6251,Azumayama,Confirmed Eruption,2.0,1800,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,37.735,140.244,Lifetime (years) Unknown,1800/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6251,6251,6252,Rausudake,Confirmed Eruption,3.0,1800,1,1,Tephrochronology,End Year Unknown,End Month Unknown,End Day Unknown,44.076,145.122,Lifetime (years) Unknown,1800/1/1,End Year Unknown/End Month Unknown/End Day Unknown,10.0
6252,6252,6253,Pagan,Confirmed Eruption,2.0,1800,1,1,Radiocarbon (uncorrected),End Year Unknown,End Month Unknown,End Day Unknown,18.13,145.8,Lifetime (years) Unknown,1800/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6253,6253,6254,Guntur,Confirmed Eruption,2.0,1800,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-7.143,107.84,Lifetime (years) Unknown,1800/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6254,6254,6255,Kyejo,Confirmed Eruption,2.0,1800,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-9.229,33.792,Lifetime (years) Unknown,1800/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6255,6255,6256,Witori,Confirmed Eruption,4.0,1800,1,1,Tephrochronology,End Year Unknown,End Month Unknown,End Day Unknown,-5.576,150.516,Lifetime (years) Unknown,1800/1/1,End Year Unknown/End Month Unknown/End Day Unknown,17.0
6256,6256,6257,Taranaki,Confirmed Eruption,2.0,1800,1,1,Tephrochronology,End Year Unknown,End Month Unknown,End Day Unknown,-39.3,174.07,Lifetime (years) Unknown,1800/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6257,6257,6258,Deception Island,Confirmed Eruption,2.0,1800,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-63.001,-60.652,Lifetime (years) Unknown,1800/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6258,6258,6259,Ticsani,Confirmed Eruption,2.0,1800,1,1,Tephrochronology,End Year Unknown,End Month Unknown,End Day Unknown,-16.755,-70.595,Lifetime (years) Unknown,1800/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6259,6259,6260,Concepcion,Uncertain Eruption,2.0,1800,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,11.538,-85.622,Lifetime (years) Unknown,1800/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6260,6260,6261,Fogo,Confirmed Eruption,2.0,1799,6,2,Historical Observations,1799,6,28,14.95,-24.35,0.0,1799/6/2,1799/6/28,5.0
6261,6261,6262,Aira,Confirmed Eruption,2.0,1799,3,27,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,31.593,130.657,Lifetime (years) Unknown,1799/3/27,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6262,6262,6263,Lamongan,Confirmed Eruption,2.0,1799,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-7.981,113.341,Lifetime (years) Unknown,1799/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6263,6263,6264,Fuego,Confirmed Eruption,3.0,1799,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,14.473,-90.88,Lifetime (years) Unknown,1799/1/1,End Year Unknown/End Month Unknown/End Day Unknown,10.0
6264,6264,6265,Unzendake,Uncertain Eruption,2.0,1798,11,13,Evidence Method (dating) Unknown,1798,12,1,32.761,130.299,0.0,1798/11/13,1798/12/1,5.0
6265,6265,6266,Tenerife,Confirmed Eruption,3.0,1798,6,9,Historical Observations,1798,9,14,28.271,-16.641,0.0,1798/6/9,1798/9/14,10.0
6266,6266,6267,Izalco,Confirmed Eruption,2.0,1798,4,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,13.813,-89.633,Lifetime (years) Unknown,1798/4/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6267,6267,6268,San Miguel,Uncertain Eruption,2.0,1798,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,13.434,-88.269,Lifetime (years) Unknown,1798/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6268,6268,6269,Villarrica,Confirmed Eruption,2.0,1798,Start Month Unknown,Start Day Unknown,Varve Count,End Year Unknown,End Month Unknown,End Day Unknown,-39.42,-71.93,Lifetime (years) Unknown,1798/Start Month Unknown/Start Day Unknown,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6269,6269,6270,Soufriere Guadeloupe,Confirmed Eruption,2.0,1797,9,29,Historical Observations,1798,4,26,16.044,-61.664,1.0,1797/9/29,1798/4/26,5.0
6270,6270,6271,Wolf,Confirmed Eruption,2.0,1797,8,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,0.02,-91.35,Lifetime (years) Unknown,1797/8/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6271,6271,6272,Quilotoa,Uncertain Eruption,2.0,1797,2,4,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,-0.85,-78.9,Lifetime (years) Unknown,1797/2/4,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6272,6272,6273,Reventador,Confirmed Eruption,3.0,1797,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-0.077,-77.656,Lifetime (years) Unknown,1797/1/1,End Year Unknown/End Month Unknown/End Day Unknown,10.0
6273,6273,6274,Askja,Confirmed Eruption,0.0,1797,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,65.033,-16.783,Lifetime (years) Unknown,1797/1/1,End Year Unknown/End Month Unknown/End Day Unknown,1.0
6274,6274,6275,Bardarbunga,Confirmed Eruption,2.0,1797,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,64.633,-17.516,Lifetime (years) Unknown,1797/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6275,6275,6276,Aira,Confirmed Eruption,2.0,1797,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,31.593,130.657,Lifetime (years) Unknown,1797/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6276,6276,6277,Merbabu,Confirmed Eruption,2.0,1797,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-7.454,110.44,Lifetime (years) Unknown,1797/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6277,6277,6278,Merapi,Confirmed Eruption,1.0,1797,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-7.54,110.446,Lifetime (years) Unknown,1797/1/1,End Year Unknown/End Month Unknown/End Day Unknown,2.0
6278,6278,6279,Hunter Island,Uncertain Eruption,2.0,1797,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,-22.4,172.05,Lifetime (years) Unknown,1797/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6279,6279,6280,Tinakula,Confirmed Eruption,1.0,1797,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-10.386,165.804,Lifetime (years) Unknown,1797/1/1,End Year Unknown/End Month Unknown/End Day Unknown,2.0
6280,6280,6281,"Fournaise, Piton de la",Confirmed Eruption,0.0,1797,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-21.244,55.708,Lifetime (years) Unknown,1797/1/1,End Year Unknown/End Month Unknown/End Day Unknown,1.0
6281,6281,6282,San Martin,Uncertain Eruption,2.0,1797,1,1,Evidence Method (dating) Unknown,1805,1,1,18.57,-95.2,8.0,1797/1/1,1805/1/1,5.0
6282,6282,6283,Galeras,Confirmed Eruption,2.0,1796,11,1,Historical Observations,1801,1,1,1.22,-77.37,5.0,1796/11/1,1801/1/1,5.0
6283,6283,6284,Io-Torishima,Confirmed Eruption,2.0,1796,10,1,Historical Observations,1796,11,1,27.881,128.223,0.0,1796/10/1,1796/11/1,5.0
6284,6284,6285,Grimsvotn,Discredited Eruption,2.0,1796,6,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,64.416,-17.316,Lifetime (years) Unknown,1796/6/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6285,6285,6286,Bogoslof,Confirmed Eruption,3.0,1796,5,1,Historical Observations,1804,1,1,53.93,-168.03,8.0,1796/5/1,1804/1/1,10.0
6286,6286,6287,Zaozan [Zaosan],Confirmed Eruption,2.0,1796,3,24,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,38.144,140.44,Lifetime (years) Unknown,1796/3/24,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6287,6287,6288,Vesuvius,Confirmed Eruption,3.0,1796,1,1,Historical Observations,1822,11,16,40.821,14.426,26.0,1796/1/1,1822/11/16,10.0
6288,6288,6289,Ijen,Confirmed Eruption,2.0,1796,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-8.058,114.242,Lifetime (years) Unknown,1796/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6289,6289,6290,Amak,Confirmed Eruption,2.0,1796,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,55.424,-163.149,Lifetime (years) Unknown,1796/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6290,6290,6291,Westdahl,Confirmed Eruption,0.0,1796,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,54.516,-164.65,Lifetime (years) Unknown,1796/1/1,End Year Unknown/End Month Unknown/End Day Unknown,1.0
6291,6291,6292,Barren Island,Confirmed Eruption,2.0,1795,12,20,Historical Observations,1795,12,21,12.278,93.858,0.0,1795/12/20,1795/12/21,5.0
6292,6292,6293,Colima,Confirmed Eruption,2.0,1795,3,1,Historical Observations,1795,9,1,19.514,-103.62,0.0,1795/3/1,1795/9/1,5.0
6293,6293,6294,Westdahl,Confirmed Eruption,4.0,1795,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,54.516,-164.65,Lifetime (years) Unknown,1795/1/1,End Year Unknown/End Month Unknown/End Day Unknown,17.0
6294,6294,6295,Fisher,Confirmed Eruption,2.0,1795,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,54.65,-164.43,Lifetime (years) Unknown,1795/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6295,6295,6296,Isanotski,Uncertain Eruption,3.0,1795,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,54.765,-163.723,Lifetime (years) Unknown,1795/1/1,End Year Unknown/End Month Unknown/End Day Unknown,10.0
6296,6296,6297,"Fournaise, Piton de la",Confirmed Eruption,2.0,1795,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-21.244,55.708,Lifetime (years) Unknown,1795/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6297,6297,6298,Zaozan [Zaosan],Confirmed Eruption,2.0,1794,9,22,Historical Observations,1794,12,1,38.144,140.44,0.0,1794/9/22,1794/12/1,5.0
6298,6298,6299,Colima,Confirmed Eruption,2.0,1794,8,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,19.514,-103.62,Lifetime (years) Unknown,1794/8/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6299,6299,6300,Grimsvotn,Uncertain Eruption,2.0,1794,7,15,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,64.416,-17.316,Lifetime (years) Unknown,1794/7/15,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6300,6300,6301,San Martin,Confirmed Eruption,2.0,1794,5,1,Historical Observations,1796,1,1,18.57,-95.2,2.0,1794/5/1,1796/1/1,5.0
6301,6301,6302,Iwakisan,Uncertain Eruption,2.0,1794,4,3,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,40.656,140.303,Lifetime (years) Unknown,1794/4/3,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6302,6302,6303,"Fournaise, Piton de la",Confirmed Eruption,0.0,1794,1,1,Historical Observations,1794,1,1,-21.244,55.708,0.0,1794/1/1,1794/1/1,1.0
6303,6303,6304,Aira,Confirmed Eruption,2.0,1794,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,31.593,130.657,Lifetime (years) Unknown,1794/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6304,6304,6305,Bardarbunga,Confirmed Eruption,2.0,1794,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,64.633,-17.516,Lifetime (years) Unknown,1794/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6305,6305,6306,Ritter Island,Confirmed Eruption,2.0,1793,6,29,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-5.519,148.115,Lifetime (years) Unknown,1793/6/29,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6306,6306,6307,Hierro,Uncertain Eruption,0.0,1793,5,1,Evidence Method (dating) Unknown,1793,6,1,27.73,-18.03,0.0,1793/5/1,1793/6/1,1.0
6307,6307,6308,Iwakisan,Uncertain Eruption,2.0,1793,4,2,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,40.656,140.303,Lifetime (years) Unknown,1793/4/2,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6308,6308,6309,Izalco,Confirmed Eruption,2.0,1793,3,29,Historical Observations,1793,9,1,13.813,-89.633,0.0,1793/3/29,1793/9/1,5.0
6309,6309,6310,San Martin,Confirmed Eruption,4.0,1793,3,2,Historical Observations,1793,12,1,18.57,-95.2,0.0,1793/3/2,1793/12/1,17.0
6310,6310,6311,Iliamna,Uncertain Eruption,2.0,1793,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,60.032,-153.09,Lifetime (years) Unknown,1793/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6311,6311,6312,Tolbachik,Confirmed Eruption,2.0,1793,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,55.832,160.326,Lifetime (years) Unknown,1793/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6312,6312,6313,Ebeko,Confirmed Eruption,2.0,1793,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,50.686,156.014,Lifetime (years) Unknown,1793/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6313,6313,6314,St. Paul,Confirmed Eruption,2.0,1793,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-38.72,77.53,Lifetime (years) Unknown,1793/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6314,6314,6315,Etna,Confirmed Eruption,3.0,1793,1,1,Historical Observations,1802,1,1,37.748,14.999,9.0,1793/1/1,1802/1/1,10.0
6315,6315,6316,Raung,Confirmed Eruption,2.0,1793,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-8.119,114.056,Lifetime (years) Unknown,1793/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6316,6316,6317,"Fournaise, Piton de la",Confirmed Eruption,0.0,1792,12,19,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-21.244,55.708,Lifetime (years) Unknown,1792/12/19,End Year Unknown/End Month Unknown/End Day Unknown,1.0
6317,6317,6318,Baker,Uncertain Eruption,2.0,1792,6,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,48.777,-121.813,Lifetime (years) Unknown,1792/6/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6318,6318,6319,Great Sitkin,Confirmed Eruption,2.0,1792,5,26,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,52.076,-176.13,Lifetime (years) Unknown,1792/5/26,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6319,6319,6320,Etna,Confirmed Eruption,3.0,1792,5,25,Historical Observations,1793,5,26,37.748,14.999,1.0,1792/5/25,1793/5/26,10.0
6320,6320,6321,Etna,Confirmed Eruption,2.0,1792,3,1,Historical Observations,1792,5,24,37.748,14.999,0.0,1792/3/1,1792/5/24,5.0
6321,6321,6322,Makushin,Uncertain Eruption,2.0,1792,2,14,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,53.891,-166.923,Lifetime (years) Unknown,1792/2/14,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6322,6322,6323,Unzendake,Confirmed Eruption,2.0,1792,2,10,Historical Observations,1792,7,22,32.761,130.299,0.0,1792/2/10,1792/7/22,5.0
6323,6323,6324,Pelee,Confirmed Eruption,1.0,1792,1,22,Historical Observations,1792,4,1,14.809,-61.165,0.0,1792/1/22,1792/4/1,2.0
6324,6324,6325,Calbuco,Confirmed Eruption,2.0,1792,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-41.33,-72.618,Lifetime (years) Unknown,1792/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6325,6325,6326,Aira,Uncertain Eruption,2.0,1792,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,31.593,130.657,Lifetime (years) Unknown,1792/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6326,6326,6327,Tofua,Confirmed Eruption,0.0,1792,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-19.75,-175.07,Lifetime (years) Unknown,1792/1/1,End Year Unknown/End Month Unknown/End Day Unknown,1.0
6327,6327,6328,Semisopochnoi,Uncertain Eruption,2.0,1792,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,51.93,179.58,Lifetime (years) Unknown,1792/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6328,6328,6329,Gareloi,Confirmed Eruption,2.0,1792,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,51.79,-178.794,Lifetime (years) Unknown,1792/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6329,6329,6330,Izu-Oshima,Confirmed Eruption,2.0,1792,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,34.724,139.394,Lifetime (years) Unknown,1792/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6330,6330,6331,Aira,Confirmed Eruption,2.0,1791,9,11,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,31.593,130.657,Lifetime (years) Unknown,1791/9/11,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6331,6331,6332,Klyuchevskoy,Confirmed Eruption,2.0,1791,8,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,56.056,160.642,Lifetime (years) Unknown,1791/8/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6332,6332,6333,Tanaga,Uncertain Eruption,2.0,1791,6,7,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,51.885,-178.146,Lifetime (years) Unknown,1791/6/7,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6333,6333,6334,"Fournaise, Piton de la",Confirmed Eruption,2.0,1791,6,5,Historical Observations,1791,7,27,-21.244,55.708,0.0,1791/6/5,1791/7/27,5.0
6334,6334,6335,Rabaul,Confirmed Eruption,2.0,1791,5,22,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-4.271,152.203,Lifetime (years) Unknown,1791/5/22,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6335,6335,6336,Klyuchevskoy,Confirmed Eruption,2.0,1791,4,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,56.056,160.642,Lifetime (years) Unknown,1791/4/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6336,6336,6337,Etna,Confirmed Eruption,2.0,1791,2,1,Historical Observations,1791,9,1,37.748,14.999,0.0,1791/2/1,1791/9/1,5.0
6337,6337,6338,Telica,Confirmed Eruption,2.0,1791,1,24,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,12.606,-86.84,Lifetime (years) Unknown,1791/1/24,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6338,6338,6339,Fonualei,Confirmed Eruption,2.0,1791,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-18.023,-174.317,Lifetime (years) Unknown,1791/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6339,6339,6340,Merapi,Confirmed Eruption,2.0,1791,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-7.54,110.446,Lifetime (years) Unknown,1791/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6340,6340,6341,Gareloi,Confirmed Eruption,2.0,1791,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,51.79,-178.794,Lifetime (years) Unknown,1791/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6341,6341,6342,Kilauea,Confirmed Eruption,4.0,1790,11,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,19.421,-155.287,Lifetime (years) Unknown,1790/11/1,End Year Unknown/End Month Unknown/End Day Unknown,17.0
